Thursday,1,1,10:15,12:45,B18,43,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,B19,44,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,B20,45,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,B21,46,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,B22,47,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,B23,48,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,B24,49,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,B25,50,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,C1,51,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,C2,52,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,C3,53,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,C4,54,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,C5,55,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,C6,56,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,C7,57,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,C8,58,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,C9,59,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,C10,60,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,C11,61,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,C12,62,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,C13,63,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,C14,64,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,C15,65,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,C16,66,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,C17,67,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,C18,68,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,C19,69,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,C20,70,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,C21,71,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,C22,72,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,C23,73,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,C24,74,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,C25,75,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,D1,76,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,D2,77,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,D3,78,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,D4,79,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,D5,80,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,D6,81,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,D7,82,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,D8,83,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,D9,84,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,D10,85,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,D11,86,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,D12,87,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,D13,88,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,D14,89,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,D15,90,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,D16,91,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,D17,92,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,D18,93,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,D19,94,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,D20,95,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,D21,96,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,D22,97,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,D23,98,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,D24,99,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,D25,100,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,E1,101,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,E2,102,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,E3,103,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,E4,104,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,E5,105,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,E6,106,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,E7,107,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,E8,108,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,E9,109,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,E10,110,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,E11,111,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,E12,112,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,E13,113,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,E14,114,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,E15,115,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,E16,116,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,E17,117,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,E18,118,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,E19,119,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,E20,120,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,E21,121,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,E22,122,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,E23,123,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,E24,124,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,E25,125,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,F1,126,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,F2,127,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,F3,128,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,F4,129,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,F5,130,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,F6,131,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,F7,132,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,F8,133,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,F9,134,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,F10,135,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,F11,136,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,F12,137,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,F13,138,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,F14,139,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,F15,140,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,F16,141,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,F17,142,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,F18,143,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,F19,144,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,F20,145,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,F21,146,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,F22,147,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,F23,148,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,F24,149,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,F25,150,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,G1,151,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,G2,152,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,G3,153,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,G4,154,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,G5,155,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,G6,156,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,G7,157,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,G8,158,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,G9,159,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,G10,160,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,G11,161,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,G12,162,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,G13,163,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,G14,164,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,G15,165,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,G16,166,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,G17,167,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,G18,168,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,G19,169,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,G20,170,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,G21,171,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,G22,172,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,G23,173,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,G24,174,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,G25,175,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,H1,176,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,H2,177,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,H3,178,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,H4,179,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,H5,180,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,H6,181,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,H7,182,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,H8,183,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,H9,184,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,H10,185,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,H11,186,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,H12,187,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,H13,188,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,H14,189,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,H15,190,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,H16,191,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,H17,192,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,H18,193,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,H19,194,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,H20,195,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,H21,196,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,H22,197,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,H23,198,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,H24,199,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,H25,200,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,I1,201,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,I2,202,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,I3,203,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,I4,204,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,I5,205,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,I6,206,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,I7,207,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,I8,208,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,I9,209,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,I10,210,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,I11,211,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,I12,212,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,I13,213,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,I14,214,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,I15,215,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,I16,216,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,I17,217,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,I18,218,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,I19,219,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,I20,220,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,I21,221,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,I22,222,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,I23,223,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,I24,224,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,I25,225,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,J1,226,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,J2,227,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,J3,228,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,J4,229,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,J5,230,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,J6,231,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,J7,232,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,J8,233,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,J9,234,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,J10,235,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,J11,236,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,J12,237,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,J13,238,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,J14,239,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,J15,240,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,J16,241,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,J17,242,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,J18,243,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,J19,244,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,J20,245,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,J21,246,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,J22,247,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,J23,248,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,J24,249,Not selected,Available,No Price Yet,
Thursday,1,1,10:15,12:45,J25,250,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,A1,251,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,A2,252,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,A3,253,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,A4,254,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,A5,255,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,A6,256,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,A7,257,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,A8,258,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,A9,259,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,A10,260,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,A11,261,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,A12,262,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,A13,263,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,A14,264,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,A15,265,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,A16,266,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,A17,267,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,A18,268,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,A19,269,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,A20,270,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,A21,271,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,A22,272,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,A23,273,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,A24,274,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,A25,275,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,B1,276,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,B2,277,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,B3,278,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,B4,279,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,B5,280,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,B6,281,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,B7,282,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,B8,283,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,B9,284,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,B10,285,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,B11,286,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,B12,287,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,B13,288,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,B14,289,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,B15,290,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,B16,291,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,B17,292,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,B18,293,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,B19,294,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,B20,295,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,B21,296,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,B22,297,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,B23,298,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,B24,299,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,B25,300,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,C1,301,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,C2,302,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,C3,303,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,C4,304,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,C5,305,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,C6,306,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,C7,307,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,C8,308,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,C9,309,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,C10,310,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,C11,311,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,C12,312,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,C13,313,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,C14,314,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,C15,315,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,C16,316,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,C17,317,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,C18,318,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,C19,319,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,C20,320,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,C21,321,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,C22,322,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,C23,323,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,C24,324,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,C25,325,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,D1,326,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,D2,327,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,D3,328,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,D4,329,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,D5,330,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,D6,331,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,D7,332,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,D8,333,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,D9,334,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,D10,335,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,D11,336,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,D12,337,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,D13,338,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,D14,339,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,D15,340,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,D16,341,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,D17,342,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,D18,343,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,D19,344,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,D20,345,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,D21,346,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,D22,347,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,D23,348,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,D24,349,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,D25,350,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,E1,351,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,E2,352,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,E3,353,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,E4,354,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,E5,355,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,E6,356,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,E7,357,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,E8,358,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,E9,359,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,E10,360,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,E11,361,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,E12,362,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,E13,363,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,E14,364,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,E15,365,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,E16,366,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,E17,367,Not selected,Available,No Price Yet,
Thursday,1,1,13:35,16:15,E18,368,Not selected,Available,No Price Yet,
